song_id,song_name,artist_name,artist_id,release_date,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,song_code
05A1KzxTLvShctiD0Bsydd,Sayona,Sjava,4RfOLIFy2xEmlWzXEVmLJn,2023-05-12,55,0.648,0.554,3.0,-7.202,1.0,0.0618,0.42,0.0,0.0896,0.291,95.015,227368.0,4.0,bb
6SYd9stPpCzbuLAeU3FR9K,Amalobolo,Kelvin Momo,4VlxI0WKDh7HFgHjXcfj6v,2023-12-08,66,0.794,0.436,6.0,-18.272,0.0,0.0633,0.00775,0.699,0.654,0.353,112.997,509790.0,4.0,cc
710qLZ4WOxBj7ZaVbVJtkh,"Maye Maye (feat. Azana, Stixx)",Kelvin Momo,4VlxI0WKDh7HFgHjXcfj6v,2023-12-01,60,0.875,0.374,11.0,-17.522,0.0,0.0516,0.0132,0.117,0.0394,0.661,113.002,450326.0,4.0,aa
7ssA6kQHkrNSNx4ZLiTV8V,Uthando,Kelvin Momo,4VlxI0WKDh7HFgHjXcfj6v,2023-12-08,60,0.845,0.268,5.0,-20.731,0.0,0.105,0.0347,0.00106,0.0769,0.229,113.002,450348.0,4.0,bb
3oPYVnm0LsmAQ4RobrRS29,Imnandi lento (feat. Tman Xpress),Mellow & Sleazy,5MJ5f1XKD9yu7aWfG8OGjz,2023-12-15,50,0.861,0.524,6.0,-13.325,0.0,0.0667,0.06,0.000776,0.0231,0.632,111.982,447835.0,4.0,cc
7wyxymLTOjYzcMfqd9jTDV,Wang Compromisa (feat. Focalistic & Makhekhe Jr),Mellow & Sleazy,5MJ5f1XKD9yu7aWfG8OGjz,2023-12-15,60,0.879,0.644,9.0,-10.767,1.0,0.0664,0.0884,0.157,0.0503,0.505,112.016,330875.0,4.0,aa
5O677N09WkpiDFluKb1fXh,Wena Wa Pallwa (feat. Ch'cco & LeeMcKrazy),Mellow & Sleazy,5MJ5f1XKD9yu7aWfG8OGjz,2023-07-14,60,0.821,0.45,1.0,-10.66,1.0,0.0764,0.00181,0.12,0.0591,0.158,111.999,360921.0,4.0,bb
2dIiGOrFEcADygUXWSsbzb,Particula,Nasty C,2gzWmhOZhDN6gXL49JW9qj,2017-11-17,50,0.678,0.735,8.0,-4.725,1.0,0.0488,0.0265,2.19e-05,0.235,0.386,100.002,204655.0,4.0,cc
0AWnrLw8H8wE6edp5Z2ibI,Said,Nasty C,2gzWmhOZhDN6gXL49JW9qj,2017-09-08,56,,,,,,,,,,,,,,aa
4GVQOvxTqXPLJ1rHvP0SwZ,No More,Nasty C,2gzWmhOZhDN6gXL49JW9qj,2023-09-15,51,0.715,0.59,1.0,-6.507,1.0,0.342,0.184,0.0,0.125,0.121,105.891,181108.0,4.0,bb
2THbHmoRIjbGQgP0HylMbx,Lemons (Lemonade),AKA,1QIghPIrXQQ22G1yNtAKFX,2023-02-24,53,0.767,0.525,0.0,-10.225,1.0,0.232,0.0386,2.1e-05,0.0951,0.478,98.101,259592.0,4.0,cc
6oAWlzrEbXFis7Z0kyeX0h,"All Eyes on Me (feat. Burna Boy, Da L.E.S. & JR)",AKA,1QIghPIrXQQ22G1yNtAKFX,2014-07-07,53,0.7,0.684,1.0,-6.393,1.0,0.0725,0.0143,0.0,0.073,0.48,95.169,258107.0,4.0,aa
0608p0wvaTJbwD76vMF0Jh,Company (Remix),AKA,1QIghPIrXQQ22G1yNtAKFX,2023-12-08,52,0.912,0.425,11.0,-16.439,0.0,0.087,0.00291,0.00985,0.105,0.563,113.009,416500.0,4.0,bb
14SaZBTjxlorHJQxXh01Hu,Girls Need Love (with Drake) - Remix,Summer Walker,57LYzLEk2LcFghVwuWbcuS,2018-10-19,83,0.656,0.432,6.0,-9.481,0.0,0.217,0.443,0.0,0.132,0.0897,97.022,222374.0,4.0,cc
5wttBUDyaHAR5q9fYnN3YF,prove it,Summer Walker,57LYzLEk2LcFghVwuWbcuS,2024-01-12,82,,,,,,,,,,,,,,aa
2xyx0o4xNOLLjBSbOOdcbA,Playing Games (with Bryson Tiller) - Extended Version,Summer Walker,57LYzLEk2LcFghVwuWbcuS,2019-10-04,80,0.726,0.408,11.0,-6.606,0.0,0.0614,0.603,0.0,0.225,0.459,115.918,143227.0,4.0,bb
5tpft20jhQvRlG3O7XfwWy,"Mnike (feat. DJ Maphorisa, Nandipha808, Ceeka RSA & Tyron Dee)",Tyler ICU,2oIQCM7hRZI9tS5b9S8rj4,2023-04-28,74,0.842,0.504,1.0,-7.557,1.0,0.0534,0.0246,0.0139,0.0698,0.495,112.995,391888.0,4.0,cc
4URabg9AGHasjFEVdTbWcC,Dalie (feat. Baby S.O.N),Tyler ICU,2oIQCM7hRZI9tS5b9S8rj4,2023-10-11,73,0.831,0.568,1.0,-9.984,1.0,0.0515,5e-05,0.0901,0.122,0.16,113.009,280425.0,4.0,aa
5OnDiLZlKXnBlBk2nCC9xE,"Mnike (Radio Edit) (feat. DJ Maphorisa, Nandipha808, Ceeka RSA & Tyron Dee)",Tyler ICU,2oIQCM7hRZI9tS5b9S8rj4,2023-06-02,58,0.775,0.581,1.0,-6.785,1.0,0.0359,0.0415,0.000712,0.133,0.271,113.034,193285.0,4.0,bb
2J6OF7CkpdQGSfm1wdclqn,Clouded,Brent Faiyaz,3tlXnStJ1fFhdScmQeLpuG,2020-02-07,86,0.583,0.344,2.0,-8.765,1.0,0.0559,0.774,0.0,0.143,0.581,65.203,110129.0,3.0,cc
5NijSs5dAwaIybq1GaRTIe,Poison,Brent Faiyaz,3tlXnStJ1fFhdScmQeLpuG,2016-08-03,84,,,,,,,,,,,,,,aa
0oufSLnKQDoBFX5mgkDCgR,Trust,Brent Faiyaz,3tlXnStJ1fFhdScmQeLpuG,2018-10-19,84,0.764,0.394,8.0,-8.559,1.0,0.152,0.231,9.37e-05,0.117,0.465,92.009,158421.0,4.0,bb
3BTszrSLAt9f11eWeHNTTc,Ndenzel' Uncedo Hymn 377 - Live,Joyous Celebration,6jG7VTyXJjdrVP4jNjDX9W,2021-03-26,53,0.604,0.615,8.0,-11.742,1.0,0.0375,0.00185,0.0,0.102,0.671,109.959,388867.0,3.0,cc
3j3Jn0bcG8rzliG4vHBYCa,Yesu Wena UnguMhlobo - Live,Joyous Celebration,6jG7VTyXJjdrVP4jNjDX9W,2019-04-05,52,0.276,0.601,11.0,-9.821,1.0,0.0411,0.135,0.0,0.721,0.391,104.796,349973.0,4.0,aa
5RERHb5WKrWUKoqZniCpiJ,Hallelujah Nkateko (Lihle's Version) - Live,Joyous Celebration,6jG7VTyXJjdrVP4jNjDX9W,2015-03-02,52,0.254,0.722,5.0,-4.986,1.0,0.0457,0.412,0.0,0.705,0.547,103.628,336213.0,4.0,bb
4rXLjWdF2ZZpXCVTfWcshS,fukumean,Gunna,2hlmm7s2ICUX0LVIhVFlZQ,2023-06-16,93,0.847,0.622,1.0,-6.747,0.0,0.0903,0.119,0.0,0.285,0.22,130.001,125040.0,4.0,cc
78QR3Wp35dqAhFEc2qAGjE,Drip Too Hard (Lil Baby & Gunna),Gunna,2hlmm7s2ICUX0LVIhVFlZQ,2018-10-05,86,0.897,0.662,1.0,-6.903,0.0,0.292,0.0852,0.0,0.534,0.389,112.511,145543.0,4.0,aa
1p0rEzrK7YtdRZVtiyV7RN,Lemonade (feat. NAV),Gunna,2hlmm7s2ICUX0LVIhVFlZQ,2020-08-28,81,0.8,0.658,1.0,-6.142,0.0,0.079,0.25,0.0,0.111,0.462,140.042,195429.0,4.0,bb
3pImmSzeKex5ffzsDoaL3z,Izenzo,Aymos,3xXIOO328Ieh0PWOcxivjL,2023-08-25,68,0.748,0.56,4.0,-13.918,0.0,0.0563,0.575,0.00117,0.141,0.492,112.0,414967.0,4.0,cc
1ng4byy7mejezJ08hs4P7R,Isgubhu,Aymos,3xXIOO328Ieh0PWOcxivjL,2023-10-13,57,0.822,0.571,1.0,-11.215,0.0,0.0527,0.00391,0.0572,0.0518,0.547,112.998,413839.0,4.0,aa
58u8z6ia8GTm9yZlkmtCtV,Fatela,Aymos,3xXIOO328Ieh0PWOcxivjL,2022-10-28,58,0.875,0.36,1.0,-14.033,1.0,0.106,0.0139,0.000377,0.103,0.407,112.013,351451.0,4.0,bb
4I2OqJ0qap2HFxq3JlTION,VING RHAMES,A-Reece,5TirRF3azWV5OpyufcDCFP,2023-10-20,50,0.757,0.604,1.0,-7.641,1.0,0.294,0.471,0.0,0.128,0.113,84.367,81077.0,4.0,cc
2sj4rMabpUWzy6xATdkM0u,WEST AFRICA TIME,A-Reece,5TirRF3azWV5OpyufcDCFP,2023-10-20,49,0.596,0.717,11.0,-7.679,0.0,0.369,0.239,0.0,0.273,0.422,149.61,243134.0,4.0,aa
7uloC7Sgo5KNFKrgRepyhJ,ONE TIME,A-Reece,5TirRF3azWV5OpyufcDCFP,2023-10-20,48,0.773,0.579,5.0,-7.849,0.0,0.273,0.45,0.0,0.211,0.798,119.948,184022.0,4.0,bb
1bmZLmDu9jkzwHInzPsYLD,Umbayimbayi,Inkabi Zezwe,3L21ifeFAXwNN2ui6NyG0k,2023-05-12,54,0.63,0.628,11.0,-7.019,1.0,0.0924,0.431,0.0,0.131,0.671,77.014,230000.0,4.0,cc
05A1KzxTLvShctiD0Bsydd,Sayona,Inkabi Zezwe,3L21ifeFAXwNN2ui6NyG0k,2023-05-12,55,0.648,0.554,3.0,-7.202,1.0,0.0618,0.42,0.0,0.0896,0.291,95.015,227368.0,4.0,aa
0KG5PG0nz6MmKLbDWtmpdk,Khaya Lami,Inkabi Zezwe,3L21ifeFAXwNN2ui6NyG0k,2023-05-12,50,0.676,0.459,4.0,-8.84,1.0,0.0365,0.396,0.0,0.0982,0.498,82.492,255273.0,3.0,bb
0u2P5u6lvoDfwTYjAADbn4,lovely (with Khalid),Khalid,6LuN9FCkKOj5PcnpouEgny,2018-04-19,91,0.351,0.296,4.0,-10.109,0.0,0.0333,0.934,0.0,0.095,0.12,115.284,200186.0,4.0,cc
7FGq80cy8juXBCD2nrqdWU,Eastside (with Halsey & Khalid),Khalid,6LuN9FCkKOj5PcnpouEgny,2018-12-07,82,0.632,0.686,6.0,-7.665,0.0,0.243,0.549,0.0,0.2,0.329,89.949,170770.0,4.0,aa
7vGuf3Y35N4wmASOKLUVVU,Silence,Khalid,6LuN9FCkKOj5PcnpouEgny,2017-08-11,84,0.52,0.761,4.0,-3.093,1.0,0.0853,0.256,4.96e-06,0.17,0.286,141.971,180823.0,4.0,bb
4k5FlWz3dfhyQzmRpVPZsW,Hamba Juba,Murumba Pitch,3cd7plsjSmDdQ0oHESYHC4,2023-02-17,61,0.813,0.737,6.0,-7.439,1.0,0.0413,0.0146,0.000769,0.0847,0.538,112.006,480016.0,4.0,cc
4hDjmMljGvNZuYUXw1HWw3,Wena Dali,Murumba Pitch,3cd7plsjSmDdQ0oHESYHC4,2022-11-04,56,0.851,0.42,5.0,-11.515,0.0,0.0772,0.0943,0.00986,0.0901,0.562,112.002,368620.0,4.0,aa
1kKltSWkRUTB7LYVFJXS2w,Esangweni,Murumba Pitch,3cd7plsjSmDdQ0oHESYHC4,2022-11-04,55,0.856,0.569,6.0,-8.974,0.0,0.048,0.0649,0.00884,0.258,0.32,110.016,375324.0,4.0,bb
7wcjeveluiW5djtxLCxNSx,Thath'Indawo (Live),Spirit Of Praise,4WN1JAeUnvBiLteTeFSwUa,2022-09-16,57,0.38,0.646,0.0,-8.379,1.0,0.0678,0.555,1.29e-06,0.135,0.315,105.845,473248.0,4.0,cc
0yAyBZ0S4Pnaz2cH4K1w1b,Moy’ Oyingcwele (Live),Spirit Of Praise,4WN1JAeUnvBiLteTeFSwUa,2023-09-15,48,0.375,0.846,6.0,-7.018,1.0,0.0769,0.0803,0.000102,0.178,0.39,108.783,500088.0,3.0,aa
6Cu35kyDyoWUioEWyiYTpS,Elshadai Adonai Medley (Live),Spirit Of Praise,4WN1JAeUnvBiLteTeFSwUa,2014-11-07,49,0.303,0.572,3.0,-8.096,1.0,0.0566,0.515,0.0,0.0756,0.22,108.935,420160.0,4.0,bb
1CrwpdodnkXcjPSrg8kw9g,Gangnam Style (feat. DJ Maphorisa & Kabza De Small),Mas Musiq,3fdFRgy3GmfiWQqeKbmFS8,2023-04-21,54,0.926,0.733,2.0,-12.642,0.0,0.056,0.0632,0.000135,0.04,0.905,111.01,350310.0,4.0,cc
3PdO57q0KLWkfWXsXQJlV6,Sengizwile (feat. Aymos & Young Stunna),Mas Musiq,3fdFRgy3GmfiWQqeKbmFS8,2021-10-01,58,0.813,0.632,3.0,-9.723,0.0,0.0482,0.0283,0.000759,0.137,0.777,112.044,420039.0,4.0,aa
1juCUMeUqFP7oId0SR2Yfg,"Uzozisola (feat. Aymos, Kabza De Small & DJ Maphorisa)",Mas Musiq,3fdFRgy3GmfiWQqeKbmFS8,2021-10-01,49,0.87,0.633,11.0,-8.32,0.0,0.0611,0.0192,4.74e-05,0.137,0.732,112.028,420039.0,4.0,bb
33PDDaCzc8AM8J5EKjO7v2,uNonkosi (feat. Deeper Phil & Mfundo Da DJ),Young Stunna,6WQFTzqYHmh8Ph2X0L0QLQ,2023-08-18,59,0.884,0.706,1.0,-11.807,1.0,0.076,0.018,0.00125,0.392,0.617,112.005,351468.0,4.0,cc
65NAMIdsZkxYIM5ui8SJSw,SETE (feat. Young Stunna & Blxckie),Young Stunna,6WQFTzqYHmh8Ph2X0L0QLQ,2022-09-16,54,0.797,0.627,4.0,-7.096,0.0,0.0698,0.183,0.0,0.156,0.606,96.019,249533.0,4.0,aa
3PdO57q0KLWkfWXsXQJlV6,Sengizwile (feat. Aymos & Young Stunna),Young Stunna,6WQFTzqYHmh8Ph2X0L0QLQ,2021-10-01,58,0.813,0.632,3.0,-9.723,0.0,0.0482,0.0283,0.000759,0.137,0.777,112.044,420039.0,4.0,bb
2OQJKTtrH482waGFmOfJni,We Own It (Fast & Furious),2 Chainz,17lzZA2AlOHwCwFALHttmp,2013-01-01,72,0.563,0.902,1.0,-4.586,0.0,0.402,0.0545,0.0,0.0524,0.559,171.999,227907.0,4.0,cc
2tvYu1CPNCTmViowWzGw86,Presha,2 Chainz,17lzZA2AlOHwCwFALHttmp,2023-11-17,63,0.888,0.553,1.0,-7.758,1.0,0.43,0.00666,0.0,0.135,0.61,75.497,185058.0,4.0,aa
6LVNGPtSPpc4KDFjvLS8c1,Long Story Short,2 Chainz,17lzZA2AlOHwCwFALHttmp,2023-11-17,64,0.843,0.85,2.0,-4.577,1.0,0.217,0.266,0.0,0.414,0.571,136.969,210339.0,4.0,bb
5wG3HvLhF6Y5KTGlK0IW3J,Trance (with Travis Scott & Young Thug),Young Thug,50co4Is1HCEo8bhOyUWKpn,2022-12-02,89,0.571,0.549,1.0,-7.38,0.0,0.404,0.18,0.0,0.168,0.447,119.497,194787.0,4.0,cc
47yD0e9MCRIB8dgUXPfyW3,pop ur shit,Young Thug,50co4Is1HCEo8bhOyUWKpn,2024-01-12,83,,,,,,,,,,,,,,aa
4ea9w8c4ROqiZpJVhfBA3m,Hot (Remix) [feat. Gunna and Travis Scott],Young Thug,50co4Is1HCEo8bhOyUWKpn,2019-12-20,78,,,,,,,,,,,,,,bb
1CrwpdodnkXcjPSrg8kw9g,Gangnam Style (feat. DJ Maphorisa & Kabza De Small),Daliwonga,0oW137oXCLwA5b4uYRxvIn,2023-04-21,54,0.926,0.733,2.0,-12.642,0.0,0.056,0.0632,0.000135,0.04,0.905,111.01,350310.0,4.0,cc
0Ek5bneviajgSzZGonWfds,Abo Mvelo (feat. Mellow & Sleazy & M.J),Daliwonga,0oW137oXCLwA5b4uYRxvIn,2022-03-18,58,0.876,0.507,10.0,-11.035,0.0,0.0482,0.0172,0.00117,0.0746,0.583,112.003,480000.0,4.0,aa
3js04Z5R4L1ZvtLPopSG8l,Kunkra (feat. Xduppy & ShaunMusiq & Ftears),Daliwonga,0oW137oXCLwA5b4uYRxvIn,2023-06-16,58,0.756,0.399,10.0,-12.881,0.0,0.0812,0.00324,0.329,0.139,0.264,111.987,317176.0,4.0,bb
5ZJGv7aGdIr9IGpxzSG18T,Everybody (feat. Lil Uzi Vert),Lil Uzi Vert,4O15NlyKLIASxsJ0PrXPfz,2023-12-08,88,0.736,0.769,11.0,-5.546,0.0,0.258,0.027,0.0,0.23,0.388,137.947,180870.0,4.0,cc
1jKlRcH7X78ps1yKBTWyUV,Lucid Dreams (feat. Lil Uzi Vert) - Remix,Lil Uzi Vert,4O15NlyKLIASxsJ0PrXPfz,2021-05-28,65,0.443,0.579,6.0,-6.517,0.0,0.187,0.125,0.0,0.284,0.256,83.827,240437.0,4.0,aa
4Ls53fBNVfaXTROBi6X8Hw,Just Wanna Rock,Lil Uzi Vert,4O15NlyKLIASxsJ0PrXPfz,2023-06-30,81,,,,,,,,,,,,,,bb
30QR0ndUdiiMQMA9g1PGCm,"...And to Those I Love, Thanks for Sticking Around",$uicideboy$,1VPmR4DJC1PlOtd0IADAO0,2020-02-14,82,0.792,0.511,2.0,-6.876,1.0,0.0409,0.124,9.04e-05,0.14,0.111,113.983,168490.0,4.0,cc
5UGAXwbA17bUC0K9uquGY2,Antarctica,$uicideboy$,1VPmR4DJC1PlOtd0IADAO0,2016-01-26,82,0.715,0.633,2.0,-6.869,1.0,0.0804,0.553,4.45e-06,0.0905,0.319,105.945,126850.0,5.0,aa
0kEZlJh4mK1QRfb3CT5LPk,Kill Yourself (Part III),$uicideboy$,1VPmR4DJC1PlOtd0IADAO0,2015-09-21,81,0.753,0.68,5.0,-7.092,0.0,0.0349,0.326,4.15e-05,0.423,0.192,105.977,145078.0,4.0,bb
0fyP96TikhD9sM4eKqw5Yp,dangerous,Lil Durk,3hcs9uc56yIGFCSy9leWe7,2024-01-12,83,,,,,,,,,,,,,,cc
6T7FXSuXykeGktMLGp8WgE,All My Life (feat. J. Cole),Lil Durk,3hcs9uc56yIGFCSy9leWe7,2023-05-26,77,0.787,0.57,3.0,-5.881,1.0,0.225,0.0449,0.0,0.135,0.733,142.974,223879.0,4.0,aa
2SAqBLGA283SUiwJ3xOUVI,Laugh Now Cry Later (feat. Lil Durk),Lil Durk,3hcs9uc56yIGFCSy9leWe7,2020-08-14,81,0.761,0.518,0.0,-8.871,1.0,0.134,0.244,3.47e-05,0.107,0.522,133.976,261493.0,4.0,bb
1f5cbQtDrykjarZVrShaDI,Drowning (feat. Kodak Black),A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,2017-09-29,81,0.839,0.81,5.0,-5.274,0.0,0.0568,0.501,0.0,0.117,0.814,129.014,209269.0,4.0,cc
5uQOauh47VFt3B2kV9kRXw,My Shit,A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,2016-09-16,81,0.812,0.621,5.0,-8.3,1.0,0.0515,0.244,0.0,0.099,0.847,77.998,128157.0,4.0,aa
2xB46Bj9HZ4cr058yN4Pla,Secrets,A Boogie Wit da Hoodie,31W5EY0aAly4Qieq6OFu6I,2020-06-19,80,0.539,0.648,4.0,-6.008,1.0,0.0619,0.118,0.0,0.362,0.403,91.066,133331.0,4.0,bb
7KA4W4McWYRpgf0fWsJZWB,See You Again (feat. Kali Uchis),"Tyler, The Creator",4V8LLVI7PbaPR0K2TGSxFF,2017-07-21,92,0.558,0.559,6.0,-9.222,1.0,0.0959,0.371,7.49e-06,0.109,0.62,78.558,180387.0,4.0,cc
0fv2KH6hac06J86hBUTcSf,NEW MAGIC WAND,"Tyler, The Creator",4V8LLVI7PbaPR0K2TGSxFF,2019-05-17,84,0.621,0.73,5.0,-5.414,0.0,0.107,0.0967,0.000131,0.673,0.464,139.566,195320.0,4.0,aa
5hVghJ4KaYES3BFUATCYn0,EARFQUAKE,"Tyler, The Creator",4V8LLVI7PbaPR0K2TGSxFF,2019-05-17,83,0.554,0.498,9.0,-8.866,1.0,0.0685,0.23,5.98e-06,0.795,0.413,79.635,190067.0,4.0,bb
0mflMxspEfB0VbI1kyLiAv,Stick Season,Noah Kahan,2RQXRUsr4IW1f3mKyKsy4B,2022-10-14,96,0.662,0.488,9.0,-6.894,1.0,0.0682,0.782,0.0,0.102,0.817,117.913,182347.0,4.0,cc
22VHOlVYBqytsrAqV8yXBK,Dial Drunk (with Post Malone),Noah Kahan,2RQXRUsr4IW1f3mKyKsy4B,2023-07-18,87,0.667,0.613,8.0,-7.147,1.0,0.0313,0.121,0.0,0.113,0.681,112.046,213817.0,4.0,aa
4oEf84vBYVftf6KmZexhVo,Northern Attitude (with Hozier),Noah Kahan,2RQXRUsr4IW1f3mKyKsy4B,2023-11-10,84,0.486,0.64,3.0,-8.027,1.0,0.0551,0.136,7.58e-05,0.105,0.289,122.017,267256.0,4.0,bb
2YSzYUF3jWqb9YP9VXmpjE,IDGAF (feat. Yeat),Yeat,3qiHUAX7zY4Qnjx8TNUzVx,2023-10-06,92,0.663,0.67,8.0,-8.399,1.0,0.271,0.0464,8.92e-05,0.205,0.138,136.952,260111.0,4.0,cc
6IyoLWzljeR3ldQo4KWHT6,Out thë way,Yeat,3qiHUAX7zY4Qnjx8TNUzVx,2022-09-09,84,0.767,0.628,4.0,-7.41,0.0,0.242,0.21,8.79e-06,0.275,0.798,128.07,150242.0,4.0,aa
1a019wP7IdYLexwbmfZPm3,Flawlëss (feat. Lil Uzi Vert),Yeat,3qiHUAX7zY4Qnjx8TNUzVx,2022-09-09,82,0.474,0.805,1.0,-5.997,1.0,0.332,0.0715,0.0,0.147,0.109,131.001,176125.0,4.0,bb
1VLtjHwRWOVJiE5Py7JxoQ,Martin & Gina,Polo G,6AgTAQt8XS6jRWi4sX7w49,2020-05-15,83,0.832,0.534,1.0,-7.813,0.0,0.253,0.345,0.0,0.165,0.116,93.924,132833.0,4.0,cc
18vXApRmJSgQ6wG2ll9AOg,RAPSTAR,Polo G,6AgTAQt8XS6jRWi4sX7w49,2021-06-11,81,0.789,0.536,6.0,-6.862,1.0,0.242,0.41,0.0,0.129,0.437,81.039,165926.0,4.0,aa
6uFn47ACjqYkc0jADwEdj1,Pop Out (feat. Lil Tjay),Polo G,6AgTAQt8XS6jRWi4sX7w49,2019-06-07,80,0.772,0.639,1.0,-7.119,1.0,0.467,0.15,0.0,0.0698,0.261,168.112,166560.0,4.0,bb
79s5XnCN4TJKTVMSmOx8Ep,Dior,Pop Smoke,0eDvMgVFoNV3TpwtrVCoTj,2019-07-26,83,0.548,0.805,7.0,-5.732,1.0,0.351,0.212,0.000389,0.408,0.648,142.094,216387.0,4.0,cc
1tkg4EHVoqnhR6iFEXb60y,What You Know Bout Love,Pop Smoke,0eDvMgVFoNV3TpwtrVCoTj,2020-07-03,82,0.709,0.548,10.0,-8.493,1.0,0.353,0.65,1.59e-06,0.133,0.543,83.995,160000.0,4.0,aa
0PvFJmanyNQMseIFrU708S,For The Night (feat. Lil Baby & DaBaby),Pop Smoke,0eDvMgVFoNV3TpwtrVCoTj,2020-07-03,80,0.823,0.586,6.0,-6.606,0.0,0.2,0.114,0.0,0.193,0.347,125.971,190476.0,4.0,bb
